region,year,value
Utrecht (gemeente),2004,133.0
Utrecht (gemeente),2005,183.0
Utrecht (gemeente),2006,184.0
Utrecht (gemeente),2007,204.0
Utrecht (gemeente),2008,223.0
Utrecht (gemeente),2009,243.0
Utrecht (gemeente),2010,248.0
Utrecht (gemeente),2011,241.0
Utrecht (gemeente),2012,240.0
Utrecht (gemeente),2013,235.0
Utrecht (gemeente),2014,221.0
Utrecht (gemeente),2015,211.0
Utrecht (gemeente),2016,210.0
Utrecht (gemeente),2017,236.0
Utrecht (gemeente),2018,262.0
Utrecht (gemeente),2019,299.0
Utrecht (gemeente),2020,331.0
Utrecht (gemeente),2021,357.0
Utrecht (gemeente),2022,392.0
Utrecht (gemeente),2023,458.0
Utrecht (gemeente),2024,450.0
Utrechtse Heuvelrug,1997,
Utrechtse Heuvelrug,1998,
Utrechtse Heuvelrug,1999,
Utrechtse Heuvelrug,2000,
Utrechtse Heuvelrug,2001,
Utrechtse Heuvelrug,2002,
Utrechtse Heuvelrug,2003,
Utrechtse Heuvelrug,2004,
Utrechtse Heuvelrug,2005,
Utrechtse Heuvelrug,2006,292.0
Utrechtse Heuvelrug,2007,308.0
Utrechtse Heuvelrug,2008,346.0
Utrechtse Heuvelrug,2009,358.0
Utrechtse Heuvelrug,2010,361.0
Utrechtse Heuvelrug,2011,349.0
Utrechtse Heuvelrug,2012,336.0
Utrechtse Heuvelrug,2013,321.0
Utrechtse Heuvelrug,2014,304.0
Utrechtse Heuvelrug,2015,295.0
Utrechtse Heuvelrug,2016,303.0
Utrechtse Heuvelrug,2017,313.0
Utrechtse Heuvelrug,2018,331.0
Utrechtse Heuvelrug,2019,357.0
Utrechtse Heuvelrug,2020,375.0
Utrechtse Heuvelrug,2021,396.0
Utrechtse Heuvelrug,2022,427.0
Utrechtse Heuvelrug,2023,494.0
Utrechtse Heuvelrug,2024,508.0
Vaals,1997,85.0
Vaals,1998,84.0
Vaals,1999,85.0
Vaals,2000,85.0
Vaals,2001,118.0
Vaals,2002,118.0
Vaals,2003,119.0
Vaals,2004,119.0
Vaals,2005,144.0
Vaals,2006,144.0
Vaals,2007,155.0
Vaals,2008,161.0
Vaals,2009,163.0
Vaals,2010,161.0
Vaals,2011,158.0
Vaals,2012,155.0
Vaals,2013,151.0
Vaals,2014,143.0
Vaals,2015,141.0
Vaals,2016,147.0
Vaals,2017,147.0
Vaals,2018,153.0
Vaals,2019,157.0
Vaals,2020,168.0
Vaals,2021,174.0
Vaals,2022,188.0
Vaals,2023,220.0
Vaals,2024,220.0
Valburg,1997,105.0
Valburg,1998,102.0
Valburg,1999,103.0
Valburg,2000,103.0
Valburg,2001,
Valburg,2002,
Valburg,2003,
Valburg,2004,
Valburg,2005,
Valburg,2006,
Valburg,2007,
Valburg,2008,
Valburg,2009,
Valburg,2010,
Valburg,2011,
Valburg,2012,
Valburg,2013,
Valburg,2014,
Valburg,2015,
Valburg,2016,
Valburg,2017,
Valburg,2018,
Valburg,2019,
Valburg,2020,
Valburg,2021,
Valburg,2022,
Valburg,2023,
Valburg,2024,
Valkenburg (ZH.),1997,101.0
Valkenburg (ZH.),1998,102.0
Valkenburg (ZH.),1999,98.0
Valkenburg (ZH.),2000,100.0
Valkenburg (ZH.),2001,146.0
Valkenburg (ZH.),2002,
Valkenburg (ZH.),2003,
Valkenburg (ZH.),2004,
Valkenburg (ZH.),2005,
Valkenburg (ZH.),2006,
Valkenburg (ZH.),2007,
Valkenburg (ZH.),2008,
Valkenburg (ZH.),2009,
Valkenburg (ZH.),2010,
Valkenburg (ZH.),2011,
Valkenburg (ZH.),2012,
Valkenburg (ZH.),2013,
Valkenburg (ZH.),2014,
Valkenburg (ZH.),2015,
Valkenburg (ZH.),2016,
Valkenburg (ZH.),2017,
Valkenburg (ZH.),2018,
Valkenburg (ZH.),2019,
Valkenburg (ZH.),2020,
Valkenburg (ZH.),2021,
Valkenburg (ZH.),2022,
Valkenburg (ZH.),2023,
Valkenburg (ZH.),2024,
Valkenburg aan de Geul,1997,96.0
Valkenburg aan de Geul,1998,95.0
Valkenburg aan de Geul,1999,96.0
Valkenburg aan de Geul,2000,96.0
Valkenburg aan de Geul,2001,154.0
Valkenburg aan de Geul,2002,154.0
Valkenburg aan de Geul,2003,155.0
Valkenburg aan de Geul,2004,156.0
Valkenburg aan de Geul,2005,205.0
Valkenburg aan de Geul,2006,203.0
Valkenburg aan de Geul,2007,223.0
Valkenburg aan de Geul,2008,236.0
Valkenburg aan de Geul,2009,241.0
Valkenburg aan de Geul,2010,237.0
Valkenburg aan de Geul,2011,226.0
Valkenburg aan de Geul,2012,221.0
Valkenburg aan de Geul,2013,213.0
Valkenburg aan de Geul,2014,201.0
Valkenburg aan de Geul,2015,193.0
Valkenburg aan de Geul,2016,194.0
Valkenburg aan de Geul,2017,195.0
Valkenburg aan de Geul,2018,200.0
Valkenburg aan de Geul,2019,221.0
Valkenburg aan de Geul,2020,235.0
Valkenburg aan de Geul,2021,256.0
Valkenburg aan de Geul,2022,273.0
Valkenburg aan de Geul,2023,318.0
Valkenburg aan de Geul,2024,319.0
Valkenswaard,1997,85.0
Valkenswaard,1998,86.0
Valkenswaard,1999,86.0
Valkenswaard,2000,86.0
Valkenswaard,2001,163.0
Valkenswaard,2002,164.0
Valkenswaard,2003,164.0
Valkenswaard,2004,165.0
Valkenswaard,2005,238.0
Valkenswaard,2006,238.0
Valkenswaard,2007,254.0
Valkenswaard,2008,272.0
Valkenswaard,2009,284.0
Valkenswaard,2010,283.0
Valkenswaard,2011,272.0
Valkenswaard,2012,268.0
Valkenswaard,2013,255.0
Valkenswaard,2014,243.0
Valkenswaard,2015,236.0
Valkenswaard,2016,240.0
Valkenswaard,2017,243.0
Valkenswaard,2018,252.0
Valkenswaard,2019,268.0
Valkenswaard,2020,283.0
Valkenswaard,2021,301.0
Valkenswaard,2022,326.0
Valkenswaard,2023,360.0
Valkenswaard,2024,380.0
Veendam,1997,61.0
Veendam,1998,62.0
Veendam,1999,62.0
Veendam,2000,63.0
Veendam,2001,87.0
Veendam,2002,88.0
Veendam,2003,89.0
Veendam,2004,90.0
Veendam,2005,134.0
Veendam,2006,135.0
Veendam,2007,144.0
Veendam,2008,154.0
Veendam,2009,158.0
Veendam,2010,158.0
Veendam,2011,157.0
Veendam,2012,155.0
Veendam,2013,149.0
Veendam,2014,142.0
Veendam,2015,141.0
Veendam,2016,141.0
Veendam,2017,139.0
Veendam,2018,140.0
Veendam,2019,146.0
Veendam,2020,154.0
Veendam,2021,164.0
Veendam,2022,180.0
Veendam,2023,213.0
Veendam,2024,226.0
Veenendaal,1997,89.0
Veenendaal,1998,89.0
Veenendaal,1999,89.0
Veenendaal,2000,90.0
Veenendaal,2001,140.0
Veenendaal,2002,141.0
Veenendaal,2003,141.0
Veenendaal,2004,141.0
Veenendaal,2005,207.0
Veenendaal,2006,208.0
Veenendaal,2007,223.0
Veenendaal,2008,236.0
Veenendaal,2009,245.0
Veenendaal,2010,251.0
Veenendaal,2011,243.0
Veenendaal,2012,239.0
Veenendaal,2013,224.0
Veenendaal,2014,210.0
Veenendaal,2015,201.0
Veenendaal,2016,205.0
Veenendaal,2017,208.0
Veenendaal,2018,218.0
Veenendaal,2019,235.0
Veenendaal,2020,256.0
Veenendaal,2021,275.0
Veenendaal,2022,303.0
Veenendaal,2023,375.0
Veenendaal,2024,389.0
Veere,1997,89.0
Veere,1998,90.0
Veere,1999,90.0
Veere,2000,92.0
Veere,2001,130.0
Veere,2002,131.0
Veere,2003,133.0
Veere,2004,134.0
Veere,2005,207.0
Veere,2006,208.0
Veere,2007,248.0
Veere,2008,271.0
Veere,2009,277.0
Veere,2010,279.0
Veere,2011,280.0
Veere,2012,275.0
Veere,2013,269.0
Veere,2014,261.0
Veere,2015,258.0
Veere,2016,257.0
Veere,2017,261.0
Veere,2018,266.0
Veere,2019,282.0
Veere,2020,296.0
Veere,2021,313.0
Veere,2022,340.0
Veere,2023,388.0
Veere,2024,436.0
Veghel,1997,101.0
Veghel,1998,101.0
Veghel,1999,101.0
Veghel,2000,101.0
Veghel,2001,149.0
Veghel,2002,153.0
Veghel,2003,153.0
Veghel,2004,156.0
Veghel,2005,258.0
Veghel,2006,258.0
Veghel,2007,273.0
Veghel,2008,292.0
Veghel,2009,300.0
Veghel,2010,305.0
Veghel,2011,301.0
Veghel,2012,283.0
Veghel,2013,269.0
Veghel,2014,248.0
Veghel,2015,235.0
Veghel,2016,228.0
Veghel,2017,
Veghel,2018,
Veghel,2019,
Veghel,2020,
Veghel,2021,
Veghel,2022,
Veghel,2023,
Veghel,2024,
Veldhoven,1997,90.0
Veldhoven,1998,89.0
Veldhoven,1999,90.0
Veldhoven,2000,90.0
Veldhoven,2001,165.0
Veldhoven,2002,165.0
Veldhoven,2003,165.0
Veldhoven,2004,167.0
Veldhoven,2005,245.0
Veldhoven,2006,245.0
Veldhoven,2007,257.0
Veldhoven,2008,272.0
Veldhoven,2009,283.0
Veldhoven,2010,292.0
Veldhoven,2011,284.0
Veldhoven,2012,279.0
Veldhoven,2013,267.0
Veldhoven,2014,254.0
Veldhoven,2015,246.0
Veldhoven,2016,251.0
Veldhoven,2017,262.0
Veldhoven,2018,278.0
Veldhoven,2019,298.0
Veldhoven,2020,320.0
Veldhoven,2021,346.0
Veldhoven,2022,375.0
Veldhoven,2023,442.0
Veldhoven,2024,459.0
Velsen,1997,85.0
Velsen,1998,86.0
Velsen,1999,86.0
Velsen,2000,87.0
Velsen,2001,133.0
Velsen,2002,134.0
Velsen,2003,134.0
Velsen,2004,135.0
Velsen,2005,212.0
Velsen,2006,214.0
Velsen,2007,229.0
Velsen,2008,240.0
Velsen,2009,249.0
Velsen,2010,251.0
Velsen,2011,245.0
Velsen,2012,240.0
Velsen,2013,231.0
Velsen,2014,220.0
Velsen,2015,212.0
Velsen,2016,218.0
Velsen,2017,227.0
Velsen,2018,243.0
Velsen,2019,266.0
Velsen,2020,289.0
Velsen,2021,304.0
Velsen,2022,343.0
Velsen,2023,393.0
Velsen,2024,395.0
Venhuizen,1997,81.0
Venhuizen,1998,81.0
Venhuizen,1999,83.0
Venhuizen,2000,83.0
Venhuizen,2001,157.0
Venhuizen,2002,
Venhuizen,2003,
Venhuizen,2004,
Venhuizen,2005,
Venhuizen,2006,
Venhuizen,2007,
Venhuizen,2008,
Venhuizen,2009,
Venhuizen,2010,
Venhuizen,2011,
Venhuizen,2012,
Venhuizen,2013,
Venhuizen,2014,
Venhuizen,2015,
Venhuizen,2016,
Venhuizen,2017,
Venhuizen,2018,
Venhuizen,2019,
Venhuizen,2020,
Venhuizen,2021,
Venhuizen,2022,
Venhuizen,2023,
Venhuizen,2024,
Venlo,1997,61.0
Venlo,1998,61.0
Venlo,1999,61.0
Venlo,2000,63.0
Venlo,2001,116.0
Venlo,2002,117.0
Venlo,2003,117.0
Venlo,2004,118.0
Venlo,2005,160.0
Venlo,2006,160.0
Venlo,2007,195.0
Venlo,2008,193.0
Venlo,2009,195.0
Venlo,2010,200.0
Venlo,2011,194.0
Venlo,2012,188.0
Venlo,2013,182.0
Venlo,2014,176.0
Venlo,2015,170.0
Venlo,2016,175.0
Venlo,2017,177.0
Venlo,2018,188.0
Venlo,2019,200.0
Venlo,2020,215.0
Venlo,2021,226.0
Venlo,2022,241.0
Venlo,2023,285.0
Venlo,2024,288.0
Venray,1997,72.0
Venray,1998,72.0
Venray,1999,73.0
Venray,2000,74.0
Venray,2001,138.0
Venray,2002,139.0
Venray,2003,140.0
Venray,2004,141.0
Venray,2005,200.0
Venray,2006,202.0
Venray,2007,216.0
Venray,2008,233.0
Venray,2009,236.0
Venray,2010,240.0
Venray,2011,234.0
Venray,2012,228.0
Venray,2013,223.0
Venray,2014,213.0
Venray,2015,207.0
Venray,2016,204.0
Venray,2017,238.0
Venray,2018,216.0
Venray,2019,228.0
Venray,2020,240.0
Venray,2021,254.0
Venray,2022,276.0
Venray,2023,315.0
Venray,2024,328.0
Vianen,1997,82.0
Vianen,1998,83.0
Vianen,1999,83.0
Vianen,2000,83.0
Vianen,2001,143.0
Vianen,2002,145.0
Vianen,2003,138.0
Vianen,2004,138.0
Vianen,2005,204.0
Vianen,2006,204.0
Vianen,2007,218.0
Vianen,2008,234.0
Vianen,2009,239.0
Vianen,2010,242.0
Vianen,2011,240.0
Vianen,2012,236.0
Vianen,2013,228.0
Vianen,2014,218.0
Vianen,2015,212.0
Vianen,2016,212.0
Vianen,2017,219.0
Vianen,2018,229.0
Vianen,2019,
Vianen,2020,
Vianen,2021,
Vianen,2022,
Vianen,2023,
Vianen,2024,
Vierlingsbeek,1997,104.0
Vierlingsbeek,1998,
Vierlingsbeek,1999,
Vierlingsbeek,2000,
Vierlingsbeek,2001,
Vierlingsbeek,2002,
Vierlingsbeek,2003,
Vierlingsbeek,2004,
Vierlingsbeek,2005,
Vierlingsbeek,2006,
Vierlingsbeek,2007,
Vierlingsbeek,2008,
Vierlingsbeek,2009,
Vierlingsbeek,2010,
Vierlingsbeek,2011,
Vierlingsbeek,2012,
Vierlingsbeek,2013,
Vierlingsbeek,2014,
Vierlingsbeek,2015,
Vierlingsbeek,2016,
Vierlingsbeek,2017,
Vierlingsbeek,2018,
Vierlingsbeek,2019,
Vierlingsbeek,2020,
Vierlingsbeek,2021,
Vierlingsbeek,2022,
Vierlingsbeek,2023,
Vierlingsbeek,2024,
Vijfheerenlanden,1997,
Vijfheerenlanden,1998,
Vijfheerenlanden,1999,
Vijfheerenlanden,2000,
Vijfheerenlanden,2001,
Vijfheerenlanden,2002,
Vijfheerenlanden,2003,
Vijfheerenlanden,2004,
Vijfheerenlanden,2005,
Vijfheerenlanden,2006,
Vijfheerenlanden,2007,
Vijfheerenlanden,2008,
Vijfheerenlanden,2009,
Vijfheerenlanden,2010,
Vijfheerenlanden,2011,
Vijfheerenlanden,2012,
Vijfheerenlanden,2013,
Vijfheerenlanden,2014,
Vijfheerenlanden,2015,
Vijfheerenlanden,2016,
Vijfheerenlanden,2017,
Vijfheerenlanden,2018,
Vijfheerenlanden,2019,252.0
Vijfheerenlanden,2020,265.0
Vijfheerenlanden,2021,283.0
Vijfheerenlanden,2022,331.0
Vijfheerenlanden,2023,379.0
Vijfheerenlanden,2024,390.0
Vlaardingen,1997,62.0
Vlaardingen,1998,62.0
Vlaardingen,1999,63.0
Vlaardingen,2000,63.0
Vlaardingen,2001,98.0
Vlaardingen,2002,99.0
Vlaardingen,2003,99.0
Vlaardingen,2004,99.0
Vlaardingen,2005,152.0
Vlaardingen,2006,153.0
Vlaardingen,2007,166.0
Vlaardingen,2008,173.0
Vlaardingen,2009,178.0
Vlaardingen,2010,180.0
Vlaardingen,2011,178.0
Vlaardingen,2012,174.0
Vlaardingen,2013,170.0
Vlaardingen,2014,164.0
Vlaardingen,2015,159.0
Vlaardingen,2016,159.0
Vlaardingen,2017,163.0
Vlaardingen,2018,169.0
Vlaardingen,2019,183.0
Vlaardingen,2020,202.0
Vlaardingen,2021,220.0
Vlaardingen,2022,245.0
Vlaardingen,2023,278.0
Vlaardingen,2024,290.0
Vlagtwedde,1997,60.0
Vlagtwedde,1998,61.0
Vlagtwedde,1999,62.0
Vlagtwedde,2000,63.0
Vlagtwedde,2001,93.0
Vlagtwedde,2002,94.0
Vlagtwedde,2003,95.0
Vlagtwedde,2004,96.0
Vlagtwedde,2005,152.0
Vlagtwedde,2006,153.0
Vlagtwedde,2007,169.0
Vlagtwedde,2008,180.0
Vlagtwedde,2009,190.0
Vlagtwedde,2010,195.0
Vlagtwedde,2011,189.0
Vlagtwedde,2012,188.0
Vlagtwedde,2013,179.0
Vlagtwedde,2014,171.0
Vlagtwedde,2015,165.0
Vlagtwedde,2016,166.0
Vlagtwedde,2017,170.0
Vlagtwedde,2018,
Vlagtwedde,2019,
Vlagtwedde,2020,
Vlagtwedde,2021,
Vlagtwedde,2022,
Vlagtwedde,2023,
Vlagtwedde,2024,
Vledder,1997,74.0
Vledder,1998,
Vledder,1999,
Vledder,2000,
Vledder,2001,
Vledder,2002,
Vledder,2003,
Vledder,2004,
Vledder,2005,
Vledder,2006,
Vledder,2007,
Vledder,2008,
Vledder,2009,
Vledder,2010,
Vledder,2011,
Vledder,2012,
Vledder,2013,
Vledder,2014,
Vledder,2015,
Vledder,2016,
Vledder,2017,
Vledder,2018,
Vledder,2019,
Vledder,2020,
Vledder,2021,
Vledder,2022,
Vledder,2023,
Vledder,2024,
Vleuten-De Meern,1997,104.0
Vleuten-De Meern,1998,105.0
Vleuten-De Meern,1999,105.0
Vleuten-De Meern,2000,106.0
Vleuten-De Meern,2001,
Vleuten-De Meern,2002,
Vleuten-De Meern,2003,
Vleuten-De Meern,2004,
Vleuten-De Meern,2005,
Vleuten-De Meern,2006,
Vleuten-De Meern,2007,
Vleuten-De Meern,2008,
Vleuten-De Meern,2009,
Vleuten-De Meern,2010,
Vleuten-De Meern,2011,
Vleuten-De Meern,2012,
Vleuten-De Meern,2013,
Vleuten-De Meern,2014,
Vleuten-De Meern,2015,
Vleuten-De Meern,2016,
Vleuten-De Meern,2017,
Vleuten-De Meern,2018,
Vleuten-De Meern,2019,
Vleuten-De Meern,2020,
Vleuten-De Meern,2021,
Vleuten-De Meern,2022,
Vleuten-De Meern,2023,
Vleuten-De Meern,2024,
Vlieland,1997,88.0
Vlieland,1998,88.0
Vlieland,1999,87.0
Vlieland,2000,89.0
Vlieland,2001,147.0
Vlieland,2002,147.0
Vlieland,2003,143.0
Vlieland,2004,143.0
Vlieland,2005,213.0
Vlieland,2006,212.0
Vlieland,2007,242.0
Vlieland,2008,265.0
Vlieland,2009,280.0
Vlieland,2010,280.0
Vlieland,2011,277.0
Vlieland,2012,270.0
Vlieland,2013,250.0
Vlieland,2014,242.0
Vlieland,2015,223.0
Vlieland,2016,238.0
Vlieland,2017,260.0
Vlieland,2018,260.0
Vlieland,2019,260.0
Vlieland,2020,284.0
Vlieland,2021,306.0
Vlieland,2022,327.0
Vlieland,2023,392.0
Vlieland,2024,402.0
Vlissingen,1997,71.0
Vlissingen,1998,70.0
Vlissingen,1999,70.0
Vlissingen,2000,66.0
Vlissingen,2001,92.0
Vlissingen,2002,92.0
Vlissingen,2003,87.0
Vlissingen,2004,87.0
Vlissingen,2005,136.0
Vlissingen,2006,137.0
Vlissingen,2007,155.0
Vlissingen,2008,165.0
Vlissingen,2009,169.0
Vlissingen,2010,170.0
Vlissingen,2011,166.0
Vlissingen,2012,171.0
Vlissingen,2013,164.0
Vlissingen,2014,154.0
Vlissingen,2015,148.0
Vlissingen,2016,148.0
Vlissingen,2017,151.0
Vlissingen,2018,154.0
Vlissingen,2019,158.0
Vlissingen,2020,166.0
Vlissingen,2021,181.0
Vlissingen,2022,199.0
Vlissingen,2023,230.0
Vlissingen,2024,247.0
Vlist,1997,100.0
Vlist,1998,100.0
Vlist,1999,101.0
Vlist,2000,102.0
Vlist,2001,186.0
Vlist,2002,187.0
Vlist,2003,188.0
Vlist,2004,189.0
Vlist,2005,270.0
Vlist,2006,271.0
Vlist,2007,290.0
Vlist,2008,309.0
Vlist,2009,319.0
Vlist,2010,323.0
Vlist,2011,309.0
Vlist,2012,304.0
Vlist,2013,289.0
Vlist,2014,277.0
Vlist,2015,
Vlist,2016,
Vlist,2017,
Vlist,2018,
Vlist,2019,
Vlist,2020,
Vlist,2021,
Vlist,2022,
Vlist,2023,
Vlist,2024,
Voerendaal,1997,80.0
Voerendaal,1998,80.0
Voerendaal,1999,79.0
Voerendaal,2000,80.0
Voerendaal,2001,154.0
Voerendaal,2002,155.0
Voerendaal,2003,154.0
Voerendaal,2004,154.0
Voerendaal,2005,210.0
Voerendaal,2006,210.0
Voerendaal,2007,224.0
Voerendaal,2008,222.0
Voerendaal,2009,228.0
Voerendaal,2010,232.0
Voerendaal,2011,226.0
Voerendaal,2012,223.0
Voerendaal,2013,218.0
Voerendaal,2014,205.0
Voerendaal,2015,202.0
Voerendaal,2016,208.0
Voerendaal,2017,210.0
Voerendaal,2018,222.0
Voerendaal,2019,236.0
Voerendaal,2020,253.0
Voerendaal,2021,264.0
Voerendaal,2022,281.0
Voerendaal,2023,329.0
Voerendaal,2024,326.0
Voorburg,1997,87.0
Voorburg,1998,86.0
Voorburg,1999,87.0
Voorburg,2000,87.0
Voorburg,2001,135.0
Voorburg,2002,
Voorburg,2003,
Voorburg,2004,
Voorburg,2005,
Voorburg,2006,
Voorburg,2007,
Voorburg,2008,
Voorburg,2009,
Voorburg,2010,
Voorburg,2011,
Voorburg,2012,
Voorburg,2013,
Voorburg,2014,
Voorburg,2015,
Voorburg,2016,
Voorburg,2017,
Voorburg,2018,
Voorburg,2019,
Voorburg,2020,
Voorburg,2021,
Voorburg,2022,
Voorburg,2023,
Voorburg,2024,
Voorhout,1997,114.0
Voorhout,1998,116.0
Voorhout,1999,117.0
Voorhout,2000,122.0
Voorhout,2001,178.0
Voorhout,2002,
Voorhout,2003,
Voorhout,2004,
Voorhout,2005,
Voorhout,2006,
Voorhout,2007,
Voorhout,2008,
Voorhout,2009,
Voorhout,2010,
Voorhout,2011,
Voorhout,2012,
Voorhout,2013,
Voorhout,2014,
Voorhout,2015,
Voorhout,2016,
Voorhout,2017,
Voorhout,2018,
Voorhout,2019,
Voorhout,2020,
Voorhout,2021,
Voorhout,2022,
Voorhout,2023,
Voorhout,2024,
Voorschoten,1997,123.0
Voorschoten,1998,123.0
Voorschoten,1999,124.0
Voorschoten,2000,123.0
Voorschoten,2001,183.0
Voorschoten,2002,182.0
Voorschoten,2003,183.0
Voorschoten,2004,185.0
Voorschoten,2005,269.0
Voorschoten,2006,270.0
Voorschoten,2007,284.0
Voorschoten,2008,294.0
Voorschoten,2009,309.0
Voorschoten,2010,313.0
Voorschoten,2011,311.0
Voorschoten,2012,305.0
Voorschoten,2013,300.0
Voorschoten,2014,288.0
Voorschoten,2015,280.0
Voorschoten,2016,281.0
Voorschoten,2017,328.0
Voorschoten,2018,311.0
Voorschoten,2019,336.0
Voorschoten,2020,363.0
Voorschoten,2021,385.0
Voorschoten,2022,424.0
Voorschoten,2023,486.0
Voorschoten,2024,501.0
Voorst,1997,92.0
Voorst,1998,94.0
Voorst,1999,94.0
Voorst,2000,95.0
Voorst,2001,180.0
Voorst,2002,179.0
Voorst,2003,181.0
Voorst,2004,181.0
Voorst,2005,268.0
Voorst,2006,267.0
Voorst,2007,284.0
Voorst,2008,302.0
Voorst,2009,309.0
Voorst,2010,312.0
Voorst,2011,299.0
Voorst,2012,287.0
Voorst,2013,278.0
Voorst,2014,264.0
Voorst,2015,247.0
Voorst,2016,254.0
Voorst,2017,261.0
Voorst,2018,275.0
Voorst,2019,298.0
Voorst,2020,319.0
Voorst,2021,336.0
Voorst,2022,360.0
Voorst,2023,431.0
Voorst,2024,455.0
Vorden,1997,100.0
Vorden,1998,100.0
Vorden,1999,103.0
Vorden,2000,100.0
Vorden,2001,167.0
Vorden,2002,
Vorden,2003,
Vorden,2004,
Vorden,2005,
Vorden,2006,
Vorden,2007,
Vorden,2008,
Vorden,2009,
Vorden,2010,
Vorden,2011,
Vorden,2012,
Vorden,2013,
Vorden,2014,
Vorden,2015,
Vorden,2016,
Vorden,2017,
Vorden,2018,
Vorden,2019,
Vorden,2020,
Vorden,2021,
Vorden,2022,
Vorden,2023,
Vorden,2024,
Vries,1997,102.0
Vries,1998,
Vries,1999,
Vries,2000,
Vries,2001,
Vries,2002,
Vries,2003,
Vries,2004,
Vries,2005,
Vries,2006,
Vries,2007,
Vries,2008,
Vries,2009,
Vries,2010,
Vries,2011,
Vries,2012,
Vries,2013,
Vries,2014,
Vries,2015,
Vries,2016,
Vries,2017,
Vries,2018,
Vries,2019,
Vries,2020,
Vries,2021,
Vries,2022,
Vries,2023,
Vries,2024,
Vriezenveen,1997,73.0
Vriezenveen,1998,73.0
Vriezenveen,1999,74.0
Vriezenveen,2000,74.0
Vriezenveen,2001,123.0
Vriezenveen,2002,
Vriezenveen,2003,
Vriezenveen,2004,
Vriezenveen,2005,
Vriezenveen,2006,
Vriezenveen,2007,
Vriezenveen,2008,
Vriezenveen,2009,
Vriezenveen,2010,
Vriezenveen,2011,
Vriezenveen,2012,
Vriezenveen,2013,
Vriezenveen,2014,
Vriezenveen,2015,
Vriezenveen,2016,
Vriezenveen,2017,
Vriezenveen,2018,
Vriezenveen,2019,
Vriezenveen,2020,
Vriezenveen,2021,
Vriezenveen,2022,
Vriezenveen,2023,
Vriezenveen,2024,
Vught,1997,118.0
Vught,1998,118.0
Vught,1999,118.0
Vught,2000,119.0
Vught,2001,190.0
Vught,2002,192.0
Vught,2003,191.0
Vught,2004,192.0
Vught,2005,300.0
Vught,2006,298.0
Vught,2007,331.0
Vught,2008,353.0
Vught,2009,365.0
Vught,2010,367.0
Vught,2011,361.0
Vught,2012,350.0
Vught,2013,339.0
Vught,2014,324.0
Vught,2015,317.0
Vught,2016,315.0
Vught,2017,327.0
Vught,2018,345.0
Vught,2019,362.0
Vught,2020,388.0
Vught,2021,406.0
Vught,2022,437.0
Vught,2023,496.0
Vught,2024,523.0
Waadhoeke,1997,
Waadhoeke,1998,
Waadhoeke,1999,
Waadhoeke,2000,
Waadhoeke,2001,
Waadhoeke,2002,
Waadhoeke,2003,
Waadhoeke,2004,
Waadhoeke,2005,
Waadhoeke,2006,
Waadhoeke,2007,
Waadhoeke,2008,
Waadhoeke,2009,
Waadhoeke,2010,
Waadhoeke,2011,
Waadhoeke,2012,
Waadhoeke,2013,
Waadhoeke,2014,
Waadhoeke,2015,
Waadhoeke,2016,
Waadhoeke,2017,
Waadhoeke,2018,154.0
Waadhoeke,2019,170.0
Waadhoeke,2020,180.0
Waadhoeke,2021,188.0
Waadhoeke,2022,207.0
Waadhoeke,2023,242.0
Waadhoeke,2024,257.0
Waalre,1997,130.0
Waalre,1998,131.0
Waalre,1999,130.0
Waalre,2000,130.0
Waalre,2001,209.0
Waalre,2002,209.0
Waalre,2003,210.0
Waalre,2004,211.0
Waalre,2005,304.0
Waalre,2006,304.0
Waalre,2007,330.0
Waalre,2008,353.0
Waalre,2009,368.0
Waalre,2010,366.0
Waalre,2011,348.0
Waalre,2012,338.0
Waalre,2013,323.0
Waalre,2014,301.0
Waalre,2015,291.0
Waalre,2016,298.0
Waalre,2017,305.0
Waalre,2018,316.0
Waalre,2019,333.0
Waalre,2020,355.0
Waalre,2021,386.0
Waalre,2022,420.0
Waalre,2023,491.0
Waalre,2024,511.0
Waalwijk,1997,76.0
Waalwijk,1998,76.0
Waalwijk,1999,77.0
Waalwijk,2000,77.0
Waalwijk,2001,133.0
Waalwijk,2002,134.0
Waalwijk,2003,134.0
Waalwijk,2004,135.0
Waalwijk,2005,225.0
Waalwijk,2006,225.0
Waalwijk,2007,248.0
Waalwijk,2008,261.0
Waalwijk,2009,263.0
Waalwijk,2010,266.0
Waalwijk,2011,254.0
Waalwijk,2012,244.0
Waalwijk,2013,231.0
Waalwijk,2014,217.0
Waalwijk,2015,210.0
Waalwijk,2016,208.0
Waalwijk,2017,212.0
Waalwijk,2018,222.0
Waalwijk,2019,237.0
Waalwijk,2020,253.0
Waalwijk,2021,272.0
Waalwijk,2022,295.0
Waalwijk,2023,341.0
Waalwijk,2024,351.0
Waddinxveen,1997,89.0
Waddinxveen,1998,89.0
Waddinxveen,1999,90.0
Waddinxveen,2000,91.0
Waddinxveen,2001,144.0
Waddinxveen,2002,144.0
Waddinxveen,2003,144.0
Waddinxveen,2004,145.0
Waddinxveen,2005,211.0
Waddinxveen,2006,212.0
Waddinxveen,2007,227.0
Waddinxveen,2008,237.0
Waddinxveen,2009,243.0
Waddinxveen,2010,241.0
Waddinxveen,2011,238.0
Waddinxveen,2012,230.0
Waddinxveen,2013,221.0
Waddinxveen,2014,206.0
